Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Melanerpes carolinus,Red-bellied Woodpecker,0.3449
0,3.0,Vireo solitarius,Blue-headed Vireo,0.3395
0,3.0,Turdus migratorius,American Robin,0.1257
3.0,6.0,Zenaida macroura,Mourning Dove,0.1009
