Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Zonotrichia albicollis,White-throated Sparrow,0.1216
3.0,6.0,Melospiza georgiana,Swamp Sparrow,0.4714
3.0,6.0,Zonotrichia albicollis,White-throated Sparrow,0.1403
