Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Zenaida macroura,Mourning Dove,0.5467
3.0,6.0,Zenaida macroura,Mourning Dove,0.5156
3.0,6.0,Regulus satrapa,Golden-crowned Kinglet,0.5038
